"874";"0";"Filivoire";;"filivoire";"1962";"n/a";"n/a";"Local";"PORT-BOUET RUE POINTE AUX FUMEURS, ABIDJAN";"1053";"Inc";"21 27 11 27";"info@filivoire.com";NULL;"2014-09-02 14:57:16";"1";"21 27 25 18";"www.filivoire.com";;"0";"44";"0";"4";"0";"0";"5.273184";"-3.999951";"1381";"0";"0";"0";"0"
"875";"0";"RTI";"Radiodiffusion Télévision Ivoirienne";"rti";"1951";"500.000.000-1.000.000.000";"100";"Local";"Boulevard des Martyres,Cocody";"883";"GP";"22 40 12 50";"info.rti@rti.ci";"img/companies/2014/1/875.jpg";"2014-09-02 15:05:05";"1";"22 44 78 23";"www.rti.ci";;"0";"19";"73903";"4";"441";"0";"5.350000";"-3.983333";"325";"0";"0";"0";"0"
"876";"0";"FTG";"Filature Tissage Gonfreville ";"ftg";"1995";" 1.000.000.000 - 5.000.000.000";"50";"Local";"zone industrielle de Yopougon, Abidjan";"247";"Inc";"23 50 76 42";"ftg@africaonline.co.ci";NULL;"2014-09-02 15:05:56";"1";"23 50 76 15";"www.ftg.co.ci";;"0";"44";"74601";"4";"441";"0";"5.263496";"-4.000600";"1022";"0";"0";"0";"0"
"877";"0";"ATC Comafrique";"ATC Comafrique Cote d'Ivoire";"atc-comafrique";"2004";"500.000.000-1.000.000.000";"50";"Local";"Boulevard Vridi,Treicheville";"3727";"Inc";"21 75 16 34";"atc@comafrique.com";"img/companies/2014/1/877.jpg";"2014-09-02 15:20:23";"1";"21 25 45 09";;;"0";"19";"74525";"4";"441";"0";"5.283427";"-4.008384";"936";"4";"0";"0";"0"
"879";"2";"Wari";"Wari";"wari";"2009";"n/a";"200 - 500";"International";"Dakar-Plateau, Dakar, Sénégal";"32368";"SA";"33 829 29 29";"contact@wari.com";"img/companies/2014/1/879.jpg";"2014-09-03 12:51:16";"1";;"www.wari.com";"Monsieur Kabirou MBODJE";"0";"19";"60";"1";"1";"21";"14.668656";"-17.433432";"1742";"29";"0";"0";"0"
"880";"0";"Ambassade Autriche";"Ambassade Autriche";"ambassade-autriche";"1960";"100.000.000-500.000.000";"50";"International";"Rue Emile Zola,Dakar";"3247";"GP";"33 849 40 00";"dakar-ob@bmeia.gv.at";"img/companies/2014/1/880.jpg";"2014-09-03 13:37:32";"1";"33 849 43 70 ";;;"0";"19";"68";"1";"1";"0";"14.663819";"-17.435568";"374";"1";"0";"0";"0"
"881";"0";"Ambassade du Bangladesh";"Ambassade du Bangladesh";"ambassade-du-bangladesh";"1960";"100.000.000-500.000.000";"50";"International";"Avenue Hassane II,Dakar";;"GP";"33 825 76 10";"contact@bengladeshembassy.sn";"img/companies/2014/1/881.png";"2014-09-03 13:43:57";"1";"33 825 76 04";;;"0";"19";"60";"1";"1";"0";"14.764504";"-17.366030";"385";"1";"0";"0";"0"
"882";"0";"Ambassade du Cap-Vert";"Ambassade du Cap-Vert";"ambassade-du-cap-vert";"1960";"0-20.000.000";NULL;"International";"Boulevard Djily Mbaye,dakar";"11269";"GP";"33 821 18 73";"ambcvsen@sentoo.sn";"img/companies/2014/1/882.png";"2014-09-03 13:49:53";"1";"33 821 06 97";;;"0";"19";"60";"1";"1";"0";"14.672776";"-17.432774";"398";"1";"0";"0";"0"
"883";"0";"Ambassade de la Centre Afrique";"Ambassade de la Centre Afrique";"ambassade-de-la-centre-afrique";"1960";"0-20.000.000";"20";"International";"Mermoz sacré coeur,dakar";;"GP";"33 860 18 48 ";"contact@ambcafrique.sn";"img/companies/2014/1/883.png";"2014-09-03 13:56:54";"1";"33 860 18 48";;;"0";"19";"112";"1";"1";"0";"14.707558";"-17.476559";"324";"1";"0";"0";"0"
"884";"0";"EMG";"EMG Universal Auto";"emg";"1990";"50.000.000.000 - 100.000.000.000";"100";"Local";"hann, Dakar";"7894";"Inc";"33 869 04 12";"contact@emg.sn";"img/companies/2014/1/884.png";"2014-09-03 14:00:29";"1";"33 867 93 67";"www.emguniversalauto.sn";;"0";"44";"83";"1";"1";"0";"14.726507";"-17.440977";"352";"2";"0";"0";"1"
"885";"0";"Ambassade Comores";"Ambassade Comores";"ambassade-comores";"1960";"0-20.000.000";"50";"International";"Boulevard Djily Mbaye,dakar";;"GP";"33 842 02 60";"contact@ambcomores.sn";"img/companies/2014/1/885.png";"2014-09-03 14:05:16";"1";"33 42 02 60";;;"0";"19";"2";"1";"1";"0";"14.672605";"-17.432693";"396";"1";"0";"0";"0"
"886";"0";"Ambassade de la République Démocratique du Congo ";"Ambassade de la République Démocratique du Congo (RDC)";"ambassade-de-la-republique-democratique-du-congo";"1960";"n/a";"n/a";"International";"Rue Léo Frobénus Fann,dakar";"15825";"GP";"33 864 65 74";"ambadakar@minaffecirdc.cd";"img/companies/2014/1/886.png";"2014-09-03 14:10:36";"1";"33 860 65 85";;;"0";"19";"60";"1";"1";"30";"14.697813";"-17.469614";"384";"1";"0";"0";"0"
"887";"0";"Sagam";"Sagam Sécurité";"sagam";"1995";"50.000.000-100.000.0000";"100";"International";"124, Av Cheikh Anta Diop, Point E, Dakar";"5048";"Inc";"33 8651414";"sagam@sagam.sn";"img/companies/2014/1/887.jpg";"2014-09-03 15:59:46";"1";"33 8251984";"sagam-intl.com";;"0";"44";"1";"1";"1";"0";"14.717099";"-17.485214";"343";"1";"0";"0";"0"
"888";"0";"Ambassade de la Corée du Sud";"Ambassade de la Corée du Sud";"ambassade-de-la-coree-du-sud";"1960";"0-20.000.000";"20";"International";"Route de la Corniche Ouest,dakar";"5850";"GP";"33 824 06 72";"coreeamb@yahoo.fr";"img/companies/2014/1/888.png";"2014-09-03 17:44:17";"1";"33 824 06 95";;;"0";"19";"60";"1";"1";"0";"14.678560";"-17.459629";"357";"1";"0";"0";"0"
"889";"0";"Microsoft";"Microsoft Sénégal";"microsoft";"2000";"50.000.000-100.000.0000";"10";"International";"Immeuble La Rotonde Avenue Amadou A. NDoye x Rue du Dr Thèse, Dakar Plateau";"4436";"Inc";"33 889 90 50";"contact@microsoft.sn";"img/companies/2014/1/889.jpg";"2014-09-03 18:40:27";"1";"33 821 02 35";"www.microsoft.sn";;"0";"44";"2";"1";"1";"0";"14.675348";"-17.420366";"667";"2";"0";"0";"0"
"890";"0";"Samsung";"Samsung Sénégal";"samsung";"1997";" 1.000.000.000 - 5.000.000.000";"20";"International";"Almadies, DAKAR";;"Inc";"33 859 61 14";"contact@samsungsenegal.com";"img/companies/2014/1/890.jpg";"2014-09-03 19:46:31";"1";;"www.samsungsenegal.com";;"0";"44";"46";"1";"1";"0";"14.741819";"-17.518723";"628";"5";"0";"0";"0"
"892";"0";"Ambassade de la République de Cuba";"Ambassade de la République de Cuba";"ambassade-de-la-republique-de-cuba";"1960";"0-20.000.000";"20";"International";"Rue Aimé CESAIRE,Dakar";"4510";"GP";"33 869 02 40";"contact@ambcuba.sn";"img/companies/2014/1/892.png";"2014-09-04 13:30:13";"1";"33 864 10 63";;;"0";"19";"68";"1";"1";"0";"14.693669";"-17.469414";"380";"1";"0";"0";"0"
"894";"0";"Ambassade de la République d’Egypte";"Ambassade de la République d’Egypte";"ambassade-de-la-republique-d-egypte";"1960";"0-20.000.000";"20";"Local";"Rue Brière de l’Isle,dakar";;"GP";"33 889 24 74";"ambegydk@orange.sn";"img/companies/2014/1/894.png";"2014-09-04 14:17:24";"1";"33 821 89 93";;;"0";"19";"60";"1";"1";"0";"14.661162";"-17.438705";"359";"1";"0";"0";"0"
"895";"0";"Consulat général honoraire";"Consulat général honoraire du Danemark";"consulat-general-honoraire";"1960";"0-20.000.000";"20";"International";"avenue President Lamine Gueye,dakar";"3836";"GP";"33 859 11 11";"ambdanemark@orange.sn";"img/companies/2014/1/895.png";"2014-09-04 14:21:35";"1";"33 32 13 31";;;"0";"19";"60";"1";"1";"0";"14.672672";"-17.437414";"343";"1";"0";"0";"0"
"896";"0";"Ambassade des Emirats Arabes Unis";"Ambassade des Emirats Arabes Unis";"ambassade-des-emirats-arabes-unis";"1960";"0-20.000.000";"20";"International";"Route de Ngor,dakar";"15150";"GP";"33 869 83 90";"ambeau@orange.sn";"img/companies/2014/1/896.png";"2014-09-04 14:25:39";"1";"33 820 65 53";;;"0";"19";"9";"1";"1";"0";"14.745697";"-17.512917";"333";"1";"0";"0";"0"
"897";"0";"Ambassade de la République Fédérale et Démocratique d’Ethiopie";"Ambassade de la République Fédérale et Démocratique d’Ethiopie";"ambassade-de-la-republique-federale-et-democratique-d-ethiopie";"1960";"0-20.000.000";"20";"International";"Avenue Martin Luther King,dakar";;"GP";"33 821 98 96";"ethembas@sentoo.sn";"img/companies/2014/1/897.png";"2014-09-04 14:38:04";"1";"33 821 98 95";;;"0";"19";"69";"1";"1";"0";"14.677423";"-17.466473";"238";"1";"0";"0";"0"
"899";"0";"Consulat honoraire";"Consulat honoraire de la Grèce";"consulat-honoraire";"1960";"0-20.000.000";"20";"International";"Rue Jules Ferry,dakar";"1810";"GP";"33 822 25 73";"contact@ambgrece.sn";"img/companies/2014/1/899.png";"2014-09-04 14:45:00";"1";"33 821 84 78";;;"0";"19";"60";"1";"1";"0";"14.666607";"-17.434006";"333";"1";"0";"0";"0"
"901";"0";"Consulat Général";"Consulat Général de la Hongrie";"consulat-general";"1960";"n/a";"10 - 20";"International";"Rue des Ecrivains point E,dakar";"8473";"13";"33 869 19 19";"cmdhongrie@hotmail.com";"img/companies/2014/1/901.png";"2014-09-04 15:02:58";"1";"33 825 42 88";;;"0";"19";"1";"1";"1";"0";"14.693981";"-17.456221";"414";"1";"0";"0";"0"
"902";"0";"Ambassade de la République de l’Inde";"Ambassade de la République de l’Inde";"ambassade-de-la-republique-de-l-inde";"1960";"0-20.000.000";"20";"International";"Avenue Carde,dakar";"398";"GP";"33 849 58 75";"indiaemb@orange.sn";"img/companies/2014/1/902.png";"2014-09-04 15:14:44";"1";"33 822 35 85";;;"0";"19";"60";"1";"1";"0";"14.664261";"-17.440332";"452";"0";"0";"0";"0"
"903";"0";"Ambassade de la République d’Indonésie";"Ambassade de la République d’Indonésie";"ambassade-de-la-republique-d-indonesie";"1960";"0-20.000.000";"10";"International";"Av.Bourguiba,dakar";"5859";"GP";"33 825 73 16";"kbri@sentoo.sn";"img/companies/2014/1/903.png";"2014-09-04 15:24:47";"1";"33 825 58 96";"www.indonesia-senegal.org";;"0";"19";"68";"1";"1";"0";"14.697213";"-17.466518";"404";"1";"0";"0";"0"
"904";"0";"Teylium Properties";"Teylium Properties Sénégal";"teylium-properties";"2006";"50.000.000.000 - 100.000.000.000";"100";"Local";"immeuble Romania 167 Av Lamine Gueye x Place Sowéto, Dakar";"16144";"Inc";"33 829 62 49";"contact@teylium.sn";"img/companies/2014/1/904.jpg";"2014-09-04 15:25:25";"1";"33 829 62 72";"www.teylium.sn";;"0";"44";"2";"1";"1";"0";"14.663100";"-17.437096";"639";"2";"0";"0";"0"
"905";"0";"Ambassade de la République d’Irak";"Ambassade de la République d’Irak";"ambassade-de-la-republique-d-irak";"1960";"0-20.000.000";"20";"International";"Point E,rue 6,dakar";"45448";"GP";"33 869 77 99";"dkremb@iraqmfamail.com";"img/companies/2014/1/905.png";"2014-09-04 15:30:31";"1";"33 824 09 09";;;"0";"19";"1";"1";"1";"0";"14.699805";"-17.462543";"472";"0";"0";"0";"0"
"906";"0";"Ambassade de la République Islamique d’Iran";"Ambassade de la République Islamique d’Iran";"ambassade-de-la-republique-islamique-d-iran";"1960";"0-20.000.000";"20";"International";"Avenue des Ambassadeurs,dakar";"735";"GP";"33 825 25 28";"emb_dakar@yahoo.com";"img/companies/2014/1/906.png";"2014-09-04 15:51:31";"1";"33 824 23 14";;;"0";"19";"68";"1";"1";"0";"14.696015";"-17.469461";"418";"0";"0";"0";"0"
"907";"0";"Ambassade de la République d’Israël";"Ambassade de la République d’Israël";"ambassade-de-la-republique-d-israel";"1960";"0-20.000.000";"20";"International";"Place de l'indépendance,dakar";;"GP";"33 823 35 61";"contact@ambisrael.sn";"img/companies/2014/1/907.png";"2014-09-04 17:45:33";"1";"33 823 64 90";;;"0";"19";"60";"1";"1";"0";"14.669870";"-17.432659";"446";"0";"0";"0";"0"
"908";"0";"Ambassade du Koweït";"Ambassade du Koweït";"ambassade-du-koweit";"1960";"0-20.000.000";"20";"International";"Boulevard Martin luther King,dakar";;"GP";"33 824 14 27";"contact@ambkoweit.sn";"img/companies/2014/1/908.png";"2014-09-04 18:07:23";"1";"33 825 08 99";;;"0";"19";"68";"1";"1";"0";"14.677776";"-17.464830";"348";"0";"0";"0";"0"
"909";"0";"Ambassade du Liban";"Ambassade du Liban";"ambassade-du-liban";"1960";"0-20.000.000";NULL;"International";"Avenue Jan XXIII,dakar";"234";"GP";"33 822 09 20";"ambaliban@orange.sn";"img/companies/2014/1/909.png";"2014-09-04 18:23:57";"1";"33 823 58 99";"www.ambaliban.org";;"0";"19";"0";"1";"0";"0";"14.663699";"-17.437771";"340";"0";"0";"0";"0"
"910";"0";"Ambassade de la République du Libéria";"Ambassade de la République du Libéria";"ambassade-de-la-republique-du-liberia";"1960";"0-20.000.000";NULL;"International";"Ouest-Foire, VDN,dakar";"5845";"GP";"33 869 40 19";"libembdkr1@yahoo.com";"img/companies/2014/1/910.png";"2014-09-04 18:32:52";"1";"33 820 82 23";;;"0";"19";"120";"1";"1";"0";"14.736184";"-17.472462";"361";"0";"0";"0";"0"
"911";"0";"TFM";"Télévision Futurs Médias";"tfm";"2008";"100.000.000-500.000.000";"200";"Local";"Route des Almadies en face Direction Tigo, Dakar";;"Inc";"33 869 91 82";"contact@gfm.sn";"img/companies/2014/1/911.jpg";"2014-09-04 18:39:51";"1";"33 868 26 08";"www.gfm.sn";;"0";"44";"46";"1";"1";"0";"14.742426";"-17.518978";"756";"5";"0";"0";"0"
"912";"0";"Walf TV";"Walfadjri TV";"walf-tv";"2001";"20.000.000-50.000.000";"50";"Local";"Route du front de Terre angle Derklé, Dakar";;"LLC";"33 869 10 71";"contact@walfgroupe.com";"img/companies/2014/1/912.jpg";"2014-09-04 19:12:25";"1";"33 869 10 83";"www.walf-groupe.com";;"0";"44";"62";"1";"1";"0";"14.728232";"-17.454519";"358";"3";"0";"0";"0"
"913";"0";"test ";"test name";"test";"2000";"20.000.000 - 50.000.000";"1";"International";"point E, dakar, Sénégal";;"SP";"33585695";"contact@test.com";NULL;"2014-09-04 19:39:15";"0";"33586965";;;"0";"2";"48";"1";"1";"0";"14.696165";"-17.460293";"0";"0";"0";"0";"0"
"915";"0";"Google Sénégal";"Google";"google-senegal";"1998";"10.000.000.000.000 - +
";"50";"International";"12 Boulevard Djily MBAYE, Dakar";"50555";"Inc";"33 829 64 64";"tdeme@google.com";"img/companies/2014/1/915.jpg";"2014-09-04 20:14:44";"1";;"www.google.sn";;"0";"20";"60";"1";"1";"0";"14.671837";"-17.428219";"579";"4";"0";"0";"0"
"916";"0";"SMS";"Speed Mail Service";"sms";"2010";"0 - 20.000.000";NULL;"International";"sacré coeur 3 VDN,dakar";;"Inc";"33 827 53 40";"contact@speedmailservice.com";NULL;"2014-09-05 12:06:56";"1";;"www.speedmailservice.com";;"0";"115";"135";"1";"1";"0";"14.718492";"-17.471483";"920";"2";"0";"0";"0"
"917";"0";"ouicarry ";"ouicarry senegal";"ouicarry";"2012";"0 - 20.000.000";NULL;"International";"sacre coeur 3 vdn,dakar";;"Inc";"33 827 53 40";"contact@ouicarry.com";"img/companies/2014/1/917.jpg";"2014-09-05 12:13:03";"1";;"www.ouicarry.com";;"0";"115";"139";"1";"1";"0";"14.718492";"-17.471098";"322";"2";"0";"0";"0"
"918";"0";"Ambassade de la Grande Jamahiriya Arabe Libyenne Populaire Socialiste";"Ambassade de la Grande Jamahiriya Arabe Libyenne Populaire Socialiste";"ambassade-de-la-grande-jamahiriya-arabe-libyenne-populaire-socialiste";"1960";"0 - 20.000.000";"20";"International";"Route des Almadies,dakar";;"GP";"33 820 65 61";"contact@ambalybie.sn";"img/companies/2014/1/918.png";"2014-09-05 12:48:14";"1";"33 820 65 64";;;"0";"19";"46";"1";"1";"0";"14.744931";"-17.524260";"404";"0";"0";"0";"0"
"919";"0";"Ambassade du Grand-Duché de Luxembourg";"Ambassade du Grand-Duché de Luxembourg";"ambassade-du-grand-duche-de-luxembourg";"1960";"0 - 20.000.000";"20";"International";"route de l'aéroport,dakar";"11750";"GP";"33 869 59 59";"luxmission@luxmission.sn";"img/companies/2014/1/919.png";"2014-09-05 12:52:34";"1";"33 8469 59 60";"www.luxmission.sn";;"0";"19";"157";"1";"1";"0";"14.745863";"-17.458031";"520";"0";"0";"0";"0"
"920";"0";"Ambassade de la République de Madagascar";"Ambassade de la République de Madagascar";"ambassade-de-la-republique-de-madagascar";"1960";"0 - 20.000.000";"20";"International";"Mermoz Sacré Coeur,dakar";"25395";"GP";"33 860 29 87";"ambamad@sentoo.sn";"img/companies/2014/1/920.png";"2014-09-05 12:56:39";"1";"33 860 29 95";"www.ambamad.sn";;"0";"19";"112";"1";"1";"0";"14.707641";"-17.480003";"372";"0";"0";"0";"0"
"921";"0";"Ambassade de Malaisie";"Ambassade de Malaisie";"ambassade-de-malaisie";"1960";"0 - 20.000.000";"10";"International";"VDN Fann Mermoz,dakar";"15057";"GP";"33 825 89 35";"mwdakar@sentoo.sn";"img/companies/2014/1/921.png";"2014-09-05 13:12:53";"1";"33 825 47 19";;;"0";"19";"68";"1";"1";"0";"14.709863";"-17.471085";"460";"0";"0";"0";"0"
"922";"0";"Ambassade de l’Ordre Souverain Militaire de Malte";"Ambassade de l’Ordre Souverain Militaire de Malte";"ambassade-de-l-ordre-souverain-militaire-de-malte";"1960";"0 - 20.000.000";"10";"International";"avenue President Lamine Gueye,dakar";"2020";"GP";"33 839 40 40";"cotoa@sentoo.sn";"img/companies/2014/1/922.jpg";"2014-09-05 13:18:04";"1";"33 839 40 30";;;"0";"19";"2";"1";"1";"0";"14.672672";"-17.437414";"463";"0";"0";"0";"0"
"923";"0";"Ambassade de la République Islamique de Mauritanie";"Ambassade de la République Islamique de Mauritanie";"ambassade-de-la-republique-islamique-de-mauritanie";"1960";"0 - 20.000.000";"10";"International";"Place Douala Colobane,dakar";"12284";"GP";"33 889 50 80";"contact@ambamauritanie.sn";"img/companies/2014/1/923.png";"2014-09-05 13:36:10";"1";"33 822 62 68";;;"0";"19";"59";"1";"1";"0";"14.694495";"-17.445503";"386";"0";"0";"0";"0"
"924";"0";"Ambassade de la République Fédérale du Nigéria";"Ambassade de la République Fédérale du Nigéria";"ambassade-de-la-republique-federale-du-nigeria";"1960";"0 - 20.000.000";"10";"International";"Avenue Cheikh Anta Diop,dakar";"3129";"GP";"33 869 86 00";"info@nigeriandakar.sn";"img/companies/2014/1/924.png";"2014-09-05 14:56:18";"1";"33 825 81 36";;;"0";"19";"68";"1";"1";"0";"14.695437";"-17.464664";"401";"0";"0";"0";"0"
"925";"0";"Ambassade du Sultanat d’Oman";"Ambassade du Sultanat d’Oman";"ambassade-du-sultanat-d-oman";"1960";"0 - 20.000.000";"20";"International";"Stéle de Mermoz,dakar";"2635";"GP";"33 824 61 36";"contact@ambaoman.sn";"img/companies/2014/1/925.png";"2014-09-05 15:03:07";"1";;;;"0";"19";"0";"1";"1";"0";"14.703713";"-17.474577";"542";"0";"0";"0";"0"
"926";"0";"Ambassade de l’État de Palestine";"Ambassade de l’État de Palestine";"ambassade-de-l-etat-de-palestine";"1960";"0 - 20.000.000";"20";"International";"Boulevard de l’Est X Sud Point E,dakar";"25695";"GP";"33 860 41 96";"palestine@orange.sn";"img/companies/2014/1/926.png";"2014-09-05 15:15:20";"1";"33 824 91 05";;;"0";"19";"1";"1";"1";"0";"14.696165";"-17.460293";"460";"0";"0";"0";"0"
"927";"0";"Ambassade royale des Pays Bas";"Ambassade royale des Pays Bas";"ambassade-royale-des-pays-bas";"1960";"0 - 20.000.000";"20";"International";"Rue kléber,dakar";"3262";"GP";"33 849 03 60 ";"dak@minbuza.nl";"img/companies/2014/1/927.png";"2014-09-05 15:27:03";"1";"33 821 70 84";"www.nlambassadedakar.org";;"0";"19";"60";"1";"1";"0";"14.664367";"-17.438131";"481";"0";"0";"0";"0"
"928";"0";"Sen Tv";"Sen Tv";"sen-tv";"2012";"50.000.000 - 100.000.0000";"100";"Local";"Rue 23 Médina angle Corniche - Immeuble Taïf, Dakar";"2603";"LLC";"33 842 40 80";"info@sentv.com";"img/companies/2014/1/928.jpg";"2014-09-05 17:19:09";"1";"33 842 40 71";"www.sentv.info";;"0";"44";"110";"1";"1";"0";"14.676634";"-17.455723";"1074";"5";"0";"0";"0"
"929";"0";"Ambassade du Portugal";"Ambassade du Portugal";"ambassade-du-portugal";"1960";"0 - 20.000.000";"10";"International";"Avenue des Ambassadeurs,dakar";;"GP";"33 864 03 17";"ambportdakar@orange.sn";"img/companies/2014/1/929.png";"2014-09-05 17:36:47";"1";"33 864 03 22";;;"0";"19";"68";"1";"1";"0";"14.696015";"-17.469461";"462";"0";"0";"0";"0"
"930";"0";"Ambassade de l’Etat du Qatar";"Ambassade de l’Etat du Qatar";"ambassade-de-l-etat-du-qatar";"1960";"0 - 20.000.000";"20";"International";" Méridien Président,dakar";;"GP";"33 869 90 00";"contact@ambaquatar.sn";"img/companies/2014/1/930.png";"2014-09-05 17:48:06";"1";"33 869 10 12";;;"0";"19";"60";"1";"1";"0";"14.741430";"-17.510223";"489";"1";"0";"0";"0"
"931";"0";"Africable";"Africable Télévision";"africable";"2004";"100.000.000 - 500.000.000";"100";"International";"Sacré coeur 2, villa n°8635, Dakar";;"Inc";"33 865 08 08";"contact@africable.com";"img/companies/2014/1/931.jpg";"2014-09-05 18:14:41";"1";"33 864 08 18";"www.africabletelevision.com";;"0";"44";"135";"1";"1";"0";"14.713143";"-17.466215";"316";"2";"0";"0";"0"
"932";"0";"RDV";"Radio Dunyaa Vision";"rdv";"1998";"50.000.000 - 100.000.0000";"100";"Local";"Rue 14 prolongée HLM1 Sodida, Dakar";"1656";"LLC";"33 865 66 66";"dunyaa@orange.sn";"img/companies/2014/1/932.jpg";"2014-09-05 18:58:29";"1";"33 864 14 57";"www.excaf.com";;"0";"44";"85";"1";"1";"0";"14.718021";"-17.442846";"340";"1";"0";"0";"0"
"933";"0";"Ambassade de Roumanie";"Ambassade de Roumanie";"ambassade-de-roumanie";"1960";"0 - 20.000.000";"10";"International";" Rue A ,dakar";"3171";"GP";"33 825 20 68";"romania@orange.sn";"img/companies/2014/1/933.png";"2014-09-05 19:13:01";"1";"33 824 91 90";"www.dakar.mae.ro";;"0";"19";"1";"1";"1";"0";"14.702771";"-17.462337";"456";"0";"0";"0";"0"
"934";"0";"Ambassade de la République du Soudan";"Ambassade de la République du Soudan";"ambassade-de-la-republique-du-soudan";"1960";"0 - 20.000.000";"20";"International";"route de la Pyrotechnie Mermoz,dakar";"15033";"GP";"33 824 98 53";"sudembse@sentoo.sn";"img/companies/2014/1/934.png";"2014-09-05 19:17:40";"1";"33 824 98 52";;;"0";"19";"112";"1";"1";"0";"14.706972";"-17.473490";"509";"0";"0";"0";"0"
"935";"0";"Ambassade de Suede";"Ambassade de Suede";"ambassade-de-suede";"1960";"0 - 20.000.000";"20";"International";"Rue Emile ZOLA,dakar";;"GP";"33 849 03 33 ";"ambassaden.dakar@foreign.ministry.se";"img/companies/2014/1/935.png";"2014-09-05 19:21:45";"1";"33 849 03 40";;;"0";"19";"60";"1";"1";"0";"14.663793";"-17.435213";"461";"0";"0";"0";"0"
"936";"0";"Ambassade de la République Arabe Syrienne";"Ambassade de la République Arabe Syrienne";"ambassade-de-la-republique-arabe-syrienne";"1960";"0 - 20.000.000";"20";"International";"Rue 1, Boulevard de l’Est, Point E,dakar";;"GP";"33 824 62 77";"syrdak@sentoo.sn";"img/companies/2014/1/936.png";"2014-09-05 19:26:19";"1";"33 825 17 55";;;"0";"19";"1";"1";"1";"0";"14.695076";"-17.458055";"461";"0";"0";"0";"0"
"937";"0";"Lamp Fall Tv";"Lamp Fall Télévision";"lamp-fall-tv";"2011";"20.000.000 - 50.000.000";"50";"Local";" Lot N° 19 Mermoz Extension Immeuble Africatel AVS, Dakar";;"LLC";"33 825 10 70";"contact@lampfalltv.sn";"img/companies/2014/1/937.jpg";"2014-09-05 19:27:13";"1";;"www.lampfalltv.sn";;"0";"44";"112";"1";"1";"0";"14.721259";"-17.471815";"353";"2";"0";"0";"0"
"938";"0";"Ambassade Royale de Thaïlande";"Ambassade Royale de Thaïlande";"ambassade-royale-de-thailande";"1960";"0 - 20.000.000";"20";"International";"Rue Léon DAMAS ,dakar";;"GP";"33 869 32 90 ";"thaidkr@orange.sn";"img/companies/2014/1/938.png";"2014-09-05 19:33:28";"1";"33 825 63 60";"www.thaiembassy.org";;"0";"19";"68";"1";"1";"0";"14.691012";"-17.472349";"488";"0";"0";"0";"0"
"939";"0";"AFIG Funds";"Advanced Finance & Investment Group ";"afig-funds";"2005";"10.000.000.000 - 50.000.000.000";"100";"International";"boulevard de la république, dakar Immeuble Horizons, sénégal";;"EIG";"33 865 05 15";"info@afigfunds.com";"img/companies/2014/1/939.png";"2014-09-08 12:44:40";"1";"33 825 48 88";"www.afigfunds.com";;"0";"19";"60";"1";"1";"0";"14.666149";"-17.438513";"844";"3";"0";"0";"0"
"940";"0";"RSI";"Radio Sénégal Internationale";"rsi";"1962";"50.000.000 - 100.000.0000";"100";"Local";"Triangle Sud angle Malick SY, Medina Dakar";"1765";"Inc";" 33 849 13 25";"contact@rts.sn";"img/companies/2014/1/940.png";"2014-09-08 12:47:09";"1";"33 822 34 90";"www.rts.sn";;"0";"44";"0";"1";"0";"0";"14.685000";"-17.449444";"256";"0";"0";"0";"0"
"941";"0";"I&P";"Investisseurs et Partenaires";"investisseurs-et-partenaires";"2002";"5.000.000.000 - 10.000.000.000";NULL;"International";"Sacré-Cœur ,dakar";;"EIG";"33 825 69 99";"info@ip.sn";"img/companies/2014/1/941.jpg";"2014-09-08 12:56:06";"1";;"www.ietp.com";;"0";"19";"137";"1";"1";"0";"14.707994";"-17.476484";"505";"2";"0";"0";"0"
"942";"0";"RFM";"Radio Futurs Médias";"rfm";"2000";"50.000.000 - 100.000.0000";"100";"Local";"Immeuble Elimane Ndour Rue 15 X Corniche Dakar";;"LLC";"33 849 16 44";"info@gfm.sn";"img/companies/2014/1/942.jpg";"2014-09-08 13:02:29";"1";"33 849 16 45";"wwwgfm.sn";;"0";"44";"110";"1";"1";"0";"14.675970";"-17.453705";"284";"2";"0";"0";"0"
"943";"0";"Impaxis Capital";"Impaxis Capital";"impaxis-capital";"2003";"20.000.000 - 50.000.000";NULL;"Local";"Sacré-Coeur 3 Extension VDN,dakar";"45545";"Inc";"33 869 31 40";"contact@impaxiscapital.com";"img/companies/2014/1/943.png";"2014-09-08 13:03:10";"1";"33 864 53 41";"www.impaxiscapital.com";;"0";"19";"139";"1";"1";"0";"14.724905";"-17.471977";"1063";"1";"0";"0";"0"
"944";"0";"Sud Fm";"Sud Fm Sen Radio";"sud-fm";"1994";"20.000.000 - 50.000.000";"50";"Local";"Amitié 2 angle Bourguiba, Dakar";"4130";"LLC";" 33 824 33 06";"contact@senradio.com";"img/companies/2014/1/944.jpg";"2014-09-08 13:23:28";"1";"33 824 33 22";"www.sudfm.com";;"0";"44";"47";"1";"1";"0";"14.705984";"-17.461258";"293";"1";"0";"0";"0"
"945";"0";"Walf Fm";"Walfadjri FM";"walf-fm";"1998";"20.000.000 - 50.000.000";"100";"Local";"Route du front de Terre angle Derklé, Dakar";"576";"LLC";"33 869 10 71";"info@walfm.sn";"img/companies/2014/1/945.jpg";"2014-09-08 13:39:45";"1";"33 869 10 83";"www.walfadjrigoupe.sn";;"0";"44";"0";"1";"0";"0";"14.727817";"-17.452332";"253";"1";"0";"0";"0"
