UserId,JobId,Rating
248,26,4
178,22,4
117,29,5
224,8,3
223,107,1
162,12,5
129,111,2
7,22,4
77,27,3
279,16,2
287,89,5
157,84,5
331,131,3
177,44,3
286,47,3
10,123,5
89,55,5
327,25,4
116,53,4
207,76,4
87,30,4
28,79,5
181,29,1
297,90,5
246,107,4
188,23,5
119,70,4
283,58,4
188,25,4
291,92,4
109,35,3
11,29,4
248,69,3
258,42,5
256,72,3
187,135,5
291,79,2
189,98,5
313,28,2
181,45,1
239,25,5
119,63,4
144,28,4
305,48,4
343,17,3
326,27,5
95,99,2
279,23,5
276,99,2
345,74,5
184,35,4
277,118,4
197,32,2
253,102,4
303,31,5
296,19,5
32,19,4
279,26,3
49,27,1
95,42,4
318,40,3
318,56,5
286,64,5
191,62,3
48,40,4
298,14,4
171,24,3
339,43,4
81,10,3
207,80,4
269,74,3
303,97,2
7,70,3
339,46,5
11,55,4
23,41,5
188,45,2
137,21,4
76,46,2
38,56,5
221,15,3
59,42,4
13,10,5
318,32,5
342,71,3
200,48,5
269,46,4
1117,98,5
136,51,4
254,31,2
183,100,5
84,86,5
151,71,4
70,14,4
314,92,3
291,35,2
234,12,3
38,20,4
156,22,3
56,51,3
354,20,4
311,86,5
122,51,2
314,14,5
1,82,5
230,72,1
42,26,4
328,22,4
130,29,5
267,8,5
267,107,3
190,12,4
276,111,5
193,22,3
59,27,5
347,16,3
109,89,4
296,84,1
28,131,4
351,44,1
59,47,2
318,123,4
181,55,1
48,25,5
94,53,4
215,76,2
82,30,4
155,79,2
303,29,5
23,90,3
1,107,5
303,23,3
320,70,3
57,58,3
305,25,2
293,92,4
13,35,3
327,29,4
327,69,2
299,42,4
9,72,5
111,135,3
246,79,2
260,98,5
293,28,3
305,45,4
116,25,2
124,63,5
161,28,2
198,48,3
313,17,5
268,27,1
113,99,4
42,23,3
234,99,4
128,74,4
293,35,3
156,118,3
194,32,2
25,102,4
282,31,5
327,19,2
64,19,5
201,26,5
314,27,2
325,42,5
136,40,4
181,56,1
280,64,4
271,62,4
262,40,2
6,14,3
308,24,3
6,43,4
130,10,5
85,80,3
239,74,5
122,97,3
7,70,5
334,46,5
18,55,5
95,41,3
313,45,3
279,21,3
184,46,4
102,56,3
271,15,4
10,42,4
164,10,5
276,32,4
216,71,3
49,48,4
141,46,4
114,98,3
82,51,2
207,31,3
55,100,4
89,86,1
334,71,3
160,14,1
311,92,2
286,35,4
23,12,4
32,20,3
332,22,4
236,51,3
251,20,5
7,86,3
59,51,5
43,14,4
99,82,5
295,72,5
1,26,1
6,22,3
13,29,1
279,8,2
11,107,3
92,12,4
257,111,4
23,22,4
320,27,3
288,16,5
234,89,4
358,84,4
13,131,2
343,44,5
326,47,2
256,123,3
90,55,5
294,25,3
321,53,4
339,76,4
205,30,4
236,79,4
244,29,4
303,90,5
6,107,5
236,23,3
90,70,5
181,58,3
193,25,3
159,92,5
312,35,5
234,29,3
214,69,5
303,42,4
7,72,4
305,135,3
18,79,3
181,98,3
180,28,5
119,45,5
160,25,3
227,63,3
189,28,4
291,48,3
54,17,5
95,27,3
318,99,4
303,23,4
340,99,5
62,74,4
279,35,4
181,118,4
197,32,5
10,102,3
296,31,4
269,19,4
5,19,4
58,26,2
343,27,5
270,42,5
312,40,4
310,56,3
236,64,5
13,62,3
291,40,3
92,14,3
295,24,2
346,43,4
46,10,5
62,80,4
343,74,5
103,97,3
174,70,1
85,46,3
217,55,3
31,41,5
82,45,3
91,21,5
48,46,4
130,56,5
83,15,5
59,42,4
236,10,3
152,32,5
352,71,1
262,48,3
326,46,3
145,98,4
216,51,4
233,31,5
314,100,3
131,86,5
307,71,3
360,14,4
292,92,4
152,35,5
314,12,5
160,20,4
277,22,4
318,51,3
354,20,5
294,86,5
264,51,2
276,14,4
222,82,1
218,72,3
56,26,3
13,22,1
13,29,3
292,8,5
130,107,4
24,12,4
318,111,3
93,22,4
7,27,3
144,16,4
308,89,4
78,84,3
276,131,4
142,44,4
234,47,3
234,123,3
87,55,4
286,25,1
318,53,4
215,76,4
68,30,1
7,79,5
110,29,3
346,90,3
72,107,1
303,23,4
200,70,5
262,58,4
235,25,5
326,92,5
125,35,3
7,29,5
347,69,5
13,42,3
127,72,4
13,135,5
308,79,4
222,98,1
251,28,5
109,45,5
97,25,5
222,63,3
303,28,5
295,48,5
325,17,1
186,27,3
68,99,4
15,23,2
256,99,2
28,74,4
49,35,2
127,118,5
102,32,3
144,102,4
314,31,5
293,19,4
79,19,5
315,26,5
181,27,1
23,42,3
83,40,4
59,56,5
294,64,4
257,62,4
49,40,3
56,14,4
43,24,2
280,43,2
346,10,4
292,80,5
151,74,3
178,97,3
145,70,4
327,46,3
130,55,5
213,41,4
42,45,2
268,21,3
279,46,3
18,56,3
312,15,5
69,42,3
112,10,5
308,32,3
325,71,5
314,48,3
327,46,4
94,98,2
222,51,2
42,31,3
296,100,4
189,86,4
280,71,3
144,14,5
109,92,3
119,35,5
172,12,3
18,20,5
222,22,1
87,51,4
244,20,5
363,86,2
332,51,5
272,14,5
95,82,4
102,72,4
294,26,3
27,22,3
164,29,4
121,8,5
340,107,4
115,12,5
334,111,3
268,22,4
60,27,4
145,16,3
90,89,4
344,84,4
98,131,3
279,44,4
279,47,3
157,123,4
334,55,3
307,25,5
327,53,4
308,76,4
211,30,2
189,79,5
271,29,5
342,90,4
328,107,5
144,23,2
43,70,4
268,58,1
149,25,5
92,92,4
339,35,3
18,29,5
169,69,5
189,42,2
254,72,3
250,135,4
130,79,4
172,98,3
10,28,4
216,45,3
95,25,3
360,63,3
301,28,3
345,48,3
164,17,5
323,27,5
264,99,5
197,23,2
237,99,4
196,74,4
179,35,4
342,118,5
56,32,4
346,102,3
118,31,5
332,19,3
250,19,3
193,26,3
293,27,4
348,42,5
339,40,5
292,56,2
209,64,2
23,62,4
49,40,2
234,14,4
201,24,5
43,43,4
290,10,3
276,80,4
346,74,3
292,97,3
363,70,4
355,46,4
351,55,5
211,41,3
332,45,3
118,21,5
308,46,3
100,56,3
241,15,5
253,42,4
292,10,5
334,32,4
223,71,4
313,48,4
244,46,5
299,98,3
328,51,3
18,31,4
232,100,3
311,86,5
7,71,4
201,14,4
345,92,5
184,35,4
130,12,4
232,20,3
46,22,2
213,51,5
210,20,4
75,86,5
90,51,3
14,14,5
1,82,4
272,72,2
332,26,5
117,22,4
184,29,4
79,8,5
10,107,5
119,12,4
158,111,4
59,22,4
322,27,5
129,16,2
42,89,4
298,84,5
318,131,4
293,44,5
60,47,4
285,123,5
345,55,2
72,25,4
342,53,2
94,76,4
223,30,1
339,79,4
130,29,4
218,90,3
362,107,5
334,23,1
176,70,1
145,58,2
189,25,3
60,92,4
293,35,2
306,29,4
308,69,4
130,42,3
320,72,3
321,135,5
155,79,3
338,98,3
214,28,3
49,45,3
57,25,3
236,63,5
138,28,4
232,48,4
331,17,4
297,27,2
95,99,4
268,23,4
58,99,5
299,74,3
294,35,3
286,118,4
234,32,3
207,102,2
269,31,4
357,19,4
255,19,3
92,26,3
13,27,5
65,42,5
17,40,2
167,56,4
313,64,3
42,62,5
65,40,4
303,14,3
233,24,5
354,43,5
268,10,2
7,80,5
81,74,4
323,97,3
119,70,5
299,46,4
174,55,1
8,41,4
79,45,4
232,21,3
271,46,1
356,56,5
177,15,2
181,42,3
6,10,3
363,32,5
117,71,5
306,48,4
90,46,5
117,98,3
181,51,1
233,31,4
44,100,3
13,86,4
127,71,5
92,14,3
236,92,2
234,35,4
363,12,2
177,20,4
117,22,4
301,51,3
194,20,4
276,86,4
221,51,3
363,14,2
218,82,5
85,72,4
60,26,5
188,22,3
144,29,2
184,8,3
83,107,1
194,12,2
11,111,2
178,22,3
318,27,2
328,16,5
142,89,4
293,84,4
13,131,1
246,44,1
346,47,1
323,123,4
194,55,4
99,25,3
280,53,4
314,76,4
305,30,2
106,79,4
174,29,1
62,90,4
10,107,5
234,23,3
92,70,4
361,58,3
1,25,1
332,92,5
286,35,4
308,29,4
326,69,3
323,42,5
365,72,5
23,135,3
256,79,4
3,98,3
195,28,3
236,45,5
38,25,5
95,63,3
351,28,3
271,48,4
297,17,1
91,27,4
119,99,4
42,23,4
270,99,4
311,74,5
94,35,3
352,118,4
350,32,5
233,102,3
250,31,4
154,19,4
255,19,1
229,26,1
332,27,3
58,42,4
320,40,2
307,56,5
110,64,3
244,62,2
330,40,5
343,14,5
59,24,4
64,43,5
280,10,2
283,80,4
314,74,3
336,97,3
312,70,3
222,46,3
181,55,1
270,41,5
59,45,4
174,21,4
313,46,3
264,56,5
59,15,4
301,42,4
341,10,3
60,32,4
303,71,3
1,48,4
13,46,3
56,98,4
59,51,4
58,31,5
234,100,3
365,86,3
164,71,5
194,14,3
151,92,4
83,35,3
116,12,5
49,20,3
233,22,5
102,51,2
144,20,4
71,86,5
145,51,3
299,14,4
263,82,4
276,72,3
308,26,4
1,22,4
269,29,3
95,8,4
311,107,5
244,12,4
313,111,4
258,22,5
123,27,5
334,16,4
130,89,2
269,84,4
328,131,4
43,44,5
130,47,4
90,123,5
12,55,5
189,25,5
207,53,2
315,76,5
5,30,3
195,79,3
88,29,3
153,90,2
148,107,4
270,23,5
218,70,4
145,58,4
223,25,1
222,92,3
128,35,2
192,29,4
228,69,4
354,42,4
328,72,4
344,135,3
38,79,1
269,98,4
248,28,4
310,45,5
13,25,4
130,63,3
62,28,1
135,48,4
294,17,2
89,27,5
194,99,3
94,23,3
318,99,1
151,74,5
181,35,1
312,118,5
177,32,5
297,102,5
313,31,3
275,19,3
293,19,3
330,26,5
323,27,4
135,42,3
229,40,1
288,56,5
295,64,5
162,62,3
87,40,4
128,14,5
268,24,3
282,43,5
361,10,2
280,80,4
334,74,4
361,97,3
87,70,5
344,46,5
312,55,5
130,41,5
357,45,5
190,21,3
308,46,5
106,56,4
357,15,4
320,42,3
217,10,4
216,32,2
230,71,4
263,48,4
233,46,4
314,98,5
204,51,1
279,31,4
188,100,3
177,86,5
181,71,1
184,14,3
86,92,3
79,35,2
53,12,4
125,20,5
326,22,3
276,51,4
238,20,4
39,86,4
201,51,2
276,14,4
13,82,1
117,72,5
301,26,5
280,22,4
3,29,3
345,8,4
174,107,4
181,12,1
290,111,5
360,22,4
247,27,4
162,16,4
43,89,4
258,84,4
348,131,4
191,44,3
215,47,4
184,123,2
114,55,2
184,25,4
49,53,1
233,76,5
345,30,5
55,79,1
293,29,3
13,90,4
99,107,4
49,23,3
367,70,4
123,58,5
194,25,1
141,92,4
323,35,4
279,29,2
330,69,4
109,42,3
177,72,4
85,135,4
248,79,4
298,98,5
276,28,4
23,45,3
52,25,5
201,63,4
330,28,5
268,48,4
70,17,4
280,27,5
234,99,4
13,23,2
325,99,4
268,74,4
154,35,3
222,118,4
354,32,4
42,102,4
99,31,4
96,19,5
111,19,3
87,26,3
328,27,2
13,42,4
347,40,4
117,56,4
229,64,4
329,62,2
345,40,4
291,14,4
320,24,4
94,43,1
72,10,4
218,80,3
18,74,5
346,97,1
218,70,4
178,46,5
334,55,5
303,41,2
145,45,4
42,21,4
329,46,4
286,56,5
33,15,4
326,42,4
339,10,4
308,32,3
264,71,3
130,48,5
114,46,5
276,98,3
11,51,2
256,31,3
273,100,4
116,86,4
13,71,5
332,14,5
6,92,5
91,35,5
79,12,4
308,20,3
10,22,4
295,51,5
18,20,3
49,86,2
343,51,5
92,14,3
244,82,3
363,72,4
43,26,4
201,22,3
84,29,4
59,8,2
234,107,2
300,12,3
345,111,2
191,22,3
268,27,5
147,16,4
71,89,3
76,84,4
232,131,4
102,44,3
205,47,4
200,123,4
311,55,4
197,25,5
356,53,2
303,76,3
101,30,3
119,79,3
264,29,5
210,90,5
276,107,3
308,23,4
64,70,4
303,58,3
271,25,3
201,92,3
92,35,4
54,29,5
301,69,4
81,42,4
31,72,4
21,135,5
311,79,3
264,98,5
132,28,4
307,45,5
311,25,4
22,63,5
43,28,5
201,48,2
186,17,2
125,27,1
339,99,3
145,23,2
51,99,4
130,74,4
347,35,5
110,118,2
100,32,3
311,102,3
189,31,4
365,19,4
44,19,4
201,26,2
295,27,5
193,42,4
125,40,1
10,56,4
276,64,5
43,62,3
342,40,4
14,14,4
8,24,4
280,43,2
333,10,5
11,80,3
94,74,3
8,97,3
115,70,4
264,46,5
299,55,3
299,41,3
268,45,5
95,21,4
24,46,4
159,56,4
174,15,5
368,42,4
293,10,2
186,32,4
250,71,4
185,48,4
234,46,2
221,98,4
187,51,5
313,31,4
116,100,4
109,86,3
174,71,1
7,14,5
371,92,5
296,35,2
280,12,2
271,20,4
110,22,2
59,51,1
217,20,1
145,86,5
334,51,4
42,14,4
200,82,5
89,72,5
311,26,4
235,22,4
287,29,5
344,8,4
43,107,4
99,12,5
145,111,4
200,22,5
269,27,4
13,16,5
184,89,4
327,84,4
218,131,3
6,44,5
279,47,3
268,123,3
85,55,5
75,25,4
18,53,4
234,76,3
196,30,4
318,79,4
2,29,3
295,90,4
276,107,4
194,23,2
291,70,4
145,58,2
160,25,3
290,92,4
174,35,1
327,29,4
145,69,4
83,42,4
277,72,4
214,135,5
345,79,3
330,98,5
328,28,3
6,45,5
334,25,3
156,63,4
91,28,4
130,48,5
75,17,5
328,27,5
291,99,3
222,23,2
347,99,5
328,74,5
290,35,5
12,118,5
151,32,5
294,102,5
244,31,4
130,19,4
259,19,2
58,26,5
245,27,4
184,42,3
122,40,4
144,56,4
305,64,5
16,62,5
1,40,5
7,14,4
16,24,4
80,43,4
173,10,5
104,80,1
161,74,3
179,97,3
12,70,4
59,46,4
339,55,4
321,41,4
201,45,4
59,21,4
56,46,4
191,56,2
65,15,5
249,42,3
145,10,3
262,32,3
235,71,4
116,48,3
49,46,1
286,98,1
221,51,3
197,31,4
198,100,4
207,86,4
345,71,5
145,14,2
316,92,4
77,35,5
83,12,4
328,20,4
178,22,4
346,51,5
89,20,3
334,86,4
263,51,5
53,14,5
312,82,5
213,72,2
270,26,5
85,22,2
85,29,3
184,8,3
330,107,3
230,12,3
184,111,3
312,22,5
322,27,5
32,16,3
184,89,4
18,84,4
55,131,5
373,44,3
274,47,3
363,123,2
177,55,4
87,25,4
24,53,5
137,76,5
253,30,4
298,79,3
344,29,2
305,90,5
85,107,4
44,23,5
33,70,4
293,58,3
365,25,2
90,92,4
99,35,3
176,29,4
234,69,4
308,42,3
314,72,4
85,135,3
137,79,5
130,98,4
117,28,2
225,45,4
109,25,5
85,63,5
15,28,3
179,48,3
154,17,3
170,27,4
49,99,3
62,23,4
343,99,4
43,74,4
95,35,5
116,118,2
95,32,2
223,102,2
151,31,3
291,19,4
303,19,5
15,26,3
308,27,3
43,42,5
334,40,3
26,56,2
130,64,4
138,62,5
234,40,3
297,14,3
335,24,1
334,43,2
276,10,3
69,80,3
297,74,3
153,97,5
184,70,5
58,46,4
178,55,3
348,41,5
62,45,5
307,21,4
222,46,2
117,56,3
10,15,4
94,42,2
326,10,5
59,32,4
307,71,4
339,48,4
318,46,4
321,98,4
217,51,3
72,31,5
249,100,5
299,86,4
13,71,2
151,14,4
235,92,5
160,35,4
12,12,5
62,20,2
314,22,5
89,51,5
230,20,4
120,86,4
316,51,2
331,14,3
40,82,2
345,72,4
55,26,1
92,22,2
73,29,3
373,8,5
373,107,4
336,12,3
325,111,5
8,22,4
141,27,4
141,16,4
345,89,5
87,84,5
209,131,2
7,44,4
290,47,4
16,123,4
175,55,3
185,25,5
328,53,4
244,76,4
181,30,2
246,79,4
269,29,3
246,90,1
221,107,4
130,23,5
109,70,5
174,58,5
94,25,4
85,92,4
48,35,2
237,29,4
293,69,4
313,42,3
178,72,4
293,135,2
6,79,4
236,98,5
38,28,5
276,45,4
143,25,4
276,63,4
90,28,3
18,48,4
251,17,4
7,27,4
44,99,2
85,23,4
184,99,3
286,74,4
56,35,5
345,118,3
45,32,2
73,102,4
254,31,3
184,19,3
360,19,2
214,26,5
18,27,4
57,42,2
363,40,3
200,56,4
148,64,4
63,62,1
270,40,4
6,14,2
291,24,3
314,43,5
82,10,3
346,80,3
103,74,3
189,97,5
154,70,5
13,46,2
291,55,3
148,41,5
271,45,4
264,21,5
154,46,5
370,56,2
27,15,4
268,42,2
82,10,4
94,32,3
342,71,5
299,48,3
177,46,3
44,98,4
371,51,1
186,31,2
102,100,3
43,86,2
326,71,3
243,14,3
349,92,2
82,35,2
257,12,5
14,20,1
346,22,1
6,51,4
227,20,4
157,86,4
290,51,3
189,14,4
86,82,5
249,72,4
42,26,4
152,22,5
328,29,3
193,8,5
59,107,5
293,12,3
346,111,3
207,22,2
239,27,3
301,16,3
248,89,5
288,84,4
303,131,5
255,44,4
210,47,5
363,123,4
299,55,4
92,25,1
323,53,4
374,76,3
249,30,3
222,79,2
122,29,5
122,90,5
23,107,3
10,23,4
144,70,3
196,58,5
152,25,5
157,92,2
18,35,4
107,29,4
125,69,4
334,42,4
207,72,3
85,135,4
111,79,5
12,98,5
304,28,4
342,45,1
201,25,4
333,63,4
167,28,5
303,48,2
222,17,4
6,27,5
223,99,4
340,23,5
70,99,2
244,74,5
355,35,4
230,118,4
295,32,4
308,102,3
210,31,3
130,19,3
249,19,3
215,26,3
207,27,3
136,42,2
276,40,4
216,56,3
269,64,3
293,62,3
275,40,2
136,14,4
112,24,1
292,43,3
77,10,4
314,80,3
181,74,1
200,97,4
291,70,2
301,46,3
291,55,4
334,41,3
216,45,4
358,21,2
13,46,3
100,56,3
119,15,3
268,42,3
94,10,4
200,32,4
333,71,4
256,48,5
265,46,3
268,98,3
320,51,4
90,31,5
347,100,4
286,86,3
136,71,4
344,14,4
244,92,4
350,35,4
299,12,5
221,20,5
328,22,3
181,51,1
254,20,5
158,86,3
262,51,3
243,14,3
230,82,3
301,72,1
104,26,2
348,22,4
208,29,1
151,8,2
105,107,5
72,12,4
322,111,3
280,22,4
10,27,4
156,16,4
372,89,5
363,84,3
178,131,4
181,44,1
346,47,3
114,123,3
14,55,3
271,25,4
354,53,3
263,76,4
258,30,1
100,79,4
259,29,5
90,90,5
130,107,4
327,23,3
57,70,5
239,58,5
318,25,2
13,92,2
339,35,5
253,29,4
311,69,4
311,42,4
283,72,5
125,135,3
361,79,3
283,98,4
334,28,3
181,45,1
336,25,1
254,63,4
276,28,3
89,48,4
268,17,3
311,27,4
270,99,2
344,23,4
58,99,3
328,74,4
234,35,2
60,118,4
2,32,4
321,102,4
131,31,4
307,19,4
264,19,5
181,26,1
102,27,3
197,42,3
308,40,4
374,56,3
6,64,2
367,62,5
299,40,2
25,14,4
87,24,5
277,43,3
332,10,5
16,80,3
236,74,5
11,97,4
1,70,4
6,46,4
72,55,4
214,41,3
305,45,2
345,21,4
269,46,5
336,56,1
314,15,4
33,42,5
345,10,2
346,32,3
123,71,3
161,48,2
330,46,5
234,98,2
181,51,2
262,31,4
233,100,5
200,86,4
213,71,5
130,14,4
346,92,2
142,35,3
325,12,5
83,20,4
90,22,4
13,51,5
314,20,3
361,86,4
334,51,3
314,14,4
363,82,2
92,72,4
247,26,4
230,22,4
44,29,3
98,8,2
326,107,3
303,12,5
92,111,2
12,22,5
94,27,5
327,16,4
288,89,4
373,84,5
337,131,2
179,44,4
267,47,5
241,123,3
87,55,4
311,25,4
58,53,1
276,76,3
194,30,1
236,79,5
44,29,5
354,90,4
303,107,2
134,23,3
92,70,4
338,58,4
224,25,3
341,92,5
194,35,4
94,29,3
332,69,5
180,42,5
321,72,4
108,135,3
199,79,5
46,98,5
85,28,3
188,45,3
174,25,4
153,63,2
119,28,4
45,48,3
287,17,5
14,27,5
189,99,2
363,23,5
367,246,4
268,82,3
14,46,5
200,54,4
91,118,4
195,1,4
194,56,2
301,95,4
60,68,4
278,77,4
181,34,1
344,46,3
44,42,5
38,66,5
18,98,5
91,9,5
336,129,2
305,37,4
102,84,2
181,27,1
156,34,4
365,59,4
32,42,2
6,27,3
236,21,1
234,74,3
232,65,4
130,54,5
291,1,4
344,24,4
222,141,4
13,43,1
378,30,3
214,33,5
279,22,3
363,127,5
297,46,4
13,29,3
13,60,3
87,21,5
195,30,3
158,69,4
13,26,5
189,20,2
344,100,5
14,11,4
181,65,1
181,9,1
94,129,5
206,37,1
89,84,5
62,27,2
288,34,5
329,59,4
354,42,4
291,27,4
153,21,3
285,74,4
303,65,5
13,54,3
246,1,4
93,24,4
268,141,2
325,43,4
226,30,4
297,33,4
344,22,4
233,127,5
87,46,5
70,29,3
181,60,1
260,21,3
200,30,3
246,69,1
92,26,3
330,20,5
82,100,2
299,11,3
28,65,3
64,9,3
262,129,2
59,37,2
294,84,3
294,27,4
344,34,3
276,59,3
21,42,3
43,27,3
72,21,4
273,74,5
54,65,4
276,54,4
328,1,4
90,24,4
161,141,3
305,43,1
69,30,4
273,33,3
95,15,5
177,127,2
334,46,4
64,29,3
119,60,4
23,21,3
154,30,5
271,69,3
276,26,3
60,20,4
279,100,4
42,11,4
320,65,3
279,9,4
378,129,3
347,37,3
15,84,2
328,27,3
204,34,5
378,59,3
295,42,4
255,27,5
67,21,4
328,74,4
57,65,4
20,54,3
243,1,4
94,24,3
328,141,4
188,43,4
308,30,4
344,33,5
130,22,3
206,127,4
119,46,5
347,29,2
151,60,4
13,21,3
373,30,3
210,69,4
144,26,3
58,20,5
76,100,5
294,11,4
184,65,3
137,9,5
311,129,4
259,37,2
43,84,3
92,27,4
254,34,3
95,59,5
104,42,4
214,27,4
128,21,4
293,74,4
195,65,3
11,54,4
178,1,4
270,24,5
269,141,1
151,43,4
174,30,1
151,33,5
276,15,4
130,127,5
332,46,5
189,29,5
43,60,5
188,21,4
172,30,3
262,69,2
135,26,2
304,20,4
308,100,4
342,11,4
76,65,3
345,9,2
303,129,4
293,37,2
2,84,3
368,27,4
344,34,4
92,59,3
40,42,4
288,27,4
233,21,3
90,74,5
112,65,1
45,54,5
3,1,1
159,24,3
59,141,1
117,43,4
207,30,3
318,33,3
22,55,4
267,127,3
124,46,2
6,29,5
69,60,5
263,21,3
82,30,1
57,69,4
13,26,3
286,20,4
151,100,1
262,11,3
218,65,3
372,9,5
213,129,5
77,37,2
7,84,5
299,27,2
145,9,4
205,129,3
106,37,4
314,84,5
346,27,4
286,34,3
339,59,3
293,42,2
180,27,4
347,21,1
237,74,3
295,65,5
216,54,4
291,1,4
334,24,3
329,141,3
146,43,4
144,30,5
92,33,4
313,22,3
315,127,4
344,46,2
270,29,4
230,60,4
90,21,4
276,30,5
325,69,3
15,26,5
324,20,5
73,100,2
232,11,5
328,65,4
128,9,5
43,129,4
27,37,3
189,84,4
296,27,3
342,34,3
332,59,4
339,42,5
297,27,3
303,21,3
181,74,1
244,65,3
151,54,4
251,1,5
159,24,4
342,141,4
194,43,3
85,30,3
244,33,4
251,55,5
180,127,5
363,46,3
233,29,5
297,60,5
223,21,1
185,30,4
308,69,4
262,26,1
297,20,2
209,100,2
295,11,4
224,65,1
279,9,1
361,129,4
42,37,4
293,84,3
234,27,4
350,34,4
280,59,4
174,42,4
296,18,1
374,21,4
256,74,5
106,65,4
181,54,1
314,1,3
87,24,3
366,141,5
75,43,4
85,30,4
270,33,5
128,55,4
299,127,4
378,46,3
290,29,1
233,60,5
293,21,1
92,30,2
299,69,4
130,26,4
184,20,3
183,100,1
280,11,4
374,65,2
254,9,2
149,129,4
291,37,3
181,84,2
251,27,3
276,34,3
67,59,5
269,42,4
276,14,4
41,21,4
276,74,1
95,65,1
298,54,3
289,1,1
6,24,2
327,141,4
234,43,5
345,30,4
197,33,2
120,15,2
293,127,3
174,46,5
178,29,3
137,60,5
128,21,5
253,30,5
88,69,1
222,26,4
247,20,5
60,100,4
92,11,5
256,65,5
343,9,2
314,129,4
115,37,4
263,84,3
305,27,3
244,34,2
267,59,4
87,42,3
330,27,5
134,21,4
13,74,4
346,65,5
108,54,3
368,1,2
305,24,4
298,141,4
256,43,4
286,30,4
286,33,1
327,55,4
201,127,2
288,46,4
308,29,4
334,60,4
204,21,4
257,30,4
347,69,5
181,26,2
13,20,1
26,100,3
118,11,5
239,65,3
339,9,5
171,129,4
378,37,4
14,84,5
62,27,1
64,34,4
269,59,5
200,42,3
370,27,5
327,21,4
10,74,4
108,65,5
311,54,4
199,1,1
363,24,5
180,141,5
60,43,4
14,30,3
18,33,5
270,55,5
268,127,3
323,46,5
334,29,3
354,60,3
336,21,1
144,30,5
226,69,5
301,26,4
99,20,3
181,100,1
197,11,2
312,65,5
54,9,2
200,129,3
69,37,5
5,84,4
181,27,1
303,9,4
110,129,3
299,37,4
275,84,4
210,27,5
327,34,4
99,59,4
64,42,1
101,14,2
18,21,2
301,74,3
90,65,4
213,54,4
251,1,5
295,24,4
279,141,5
64,43,4
303,30,4
184,33,4
197,55,1
315,127,5
23,46,3
291,29,5
5,60,3
146,21,4
254,30,1
326,69,3
290,26,2
94,20,3
189,100,5
292,11,4
194,65,2
326,9,4
16,129,2
304,37,3
221,84,5
160,27,4
80,34,4
178,59,3
62,42,3
158,18,3
344,21,3
291,74,3
112,65,4
207,54,3
13,1,1
234,24,3
260,141,3
63,43,4
325,30,3
194,33,4
71,15,5
30,127,2
291,46,4
378,29,3
177,60,2
21,21,3
326,30,4
244,69,4
128,26,4
276,20,2
263,100,4
323,11,4
92,65,2
276,9,4
186,129,4
269,127,3
339,46,4
46,29,4
198,60,2
151,21,5
184,30,4
234,69,3
348,26,4
374,20,5
221,100,4
308,11,4
268,65,3
263,9,4
83,129,3
168,37,1
284,84,4
375,27,3
91,34,4
311,59,3
204,42,4
109,27,2
201,21,3
312,74,3
215,65,5
128,54,5
13,1,1
378,24,5
345,141,3
12,43,4
54,30,2
128,33,4
223,22,4
197,127,2
270,46,5
373,29,5
24,60,5
214,21,4
16,30,2
325,69,4
243,26,5
200,20,5
343,100,4
345,11,4
327,65,4
141,9,1
13,129,3
299,37,4
181,84,1
13,27,5
276,34,4
189,59,5
135,42,4
256,18,3
84,21,4
207,74,3
189,65,5
135,54,4
84,1,4
269,24,5
307,141,5
117,43,3
43,30,5
359,33,4
373,55,4
327,127,4
326,46,3
190,29,3
72,60,5
378,21,4
91,30,4
363,69,2
128,26,4
252,20,5
214,100,5
303,11,4
313,65,5
239,9,4
361,129,1
94,37,4
109,84,2
298,27,3
329,9,4
66,129,3
291,37,4
175,84,3
347,27,4
291,34,3
7,59,5
201,42,4
374,48,3
303,21,2
131,74,2
186,65,4
347,54,1
184,1,5
234,24,2
293,141,2
276,43,1
101,30,3
269,33,3
256,46,3
305,54,3
94,118,3
327,1,4
43,56,4
347,95,4
194,68,3
281,77,2
232,34,5
42,46,5
18,42,4
55,66,3
158,98,5
288,9,5
102,129,3
323,37,3
294,84,4
268,27,3
94,34,5
157,59,3
279,42,4
90,14,3
276,21,3
301,74,3
191,65,3
201,54,5
213,1,4
145,24,1
65,141,4
291,43,4
379,30,4
345,33,1
62,55,4
331,127,4
43,46,3
244,29,3
279,60,4
1,21,4
313,30,2
151,69,2
329,26,5
332,20,5
303,100,3
249,11,3
6,65,4
1,9,1
308,129,3
174,37,1
327,84,5
332,27,4
59,34,4
130,59,4
94,42,3
280,18,5
151,21,3
249,74,5
184,65,2
344,54,5
339,1,3
74,24,3
347,41,5
293,43,2
308,30,3
268,33,3
328,55,4
365,127,3
200,46,4
5,29,3
318,60,5
234,21,4
118,30,3
354,69,4
130,26,4
279,20,4
198,100,4
342,11,4
195,65,1
48,9,2
7,129,3
64,37,4
253,84,3
99,27,5
13,34,4
151,59,2
91,42,3
343,18,5
279,21,4
57,74,5
94,65,5
42,54,5
343,1,5
144,24,2
290,141,3
100,43,5
374,30,1
249,33,4
145,55,5
379,127,4
184,46,4
94,29,5
178,60,5
303,21,2
21,30,2
328,69,3
276,26,4
77,20,4
237,100,5
5,11,1
234,65,2
22,9,4
226,129,2
199,37,1
148,84,5
326,27,2
59,34,4
94,59,4
109,42,5
329,14,4
